x0,x1,x2,x3,x4,x5,x6,x7,t0,t1,t2,t3,t4,t5,t6,t7
76,77,76,74,72,74,72,71,67,69,71,71,69,69,69,69
71,69,71,67,67,67,74,76,67,66,66,64,64,66,67,64
77,76,74,72,79,76,77,76,62,62,64,64,67,67,65,67
74,74,74,72,71,72,74,74,69,65,67,69,67,67,67,65
69,68,69,71,71,69,71,73,64,62,64,66,61,61,66,65
74,73,73,71,71,69,68,69,66,64,61,63,65,66,64,64
71,71,71,69,69,68,69,71,66,64,62,61,64,62,64,66
71,69,71,73,74,73,73,71,61,61,66,65,66,64,61,63
71,69,68,69,71,71,71,69,65,66,64,64,66,64,62,61
69,71,73,74,74,73,71,69,64,66,66,65,66,68,68,61
64,64,71,71,73,74,73,71,62,61,63,64,64,62,66,67
69,69,76,73,73,73,73,71,67,66,71,71,69,68,69,69
72,69,67,67,67,67,65,72,65,65,65,64,62,64,60,67
74,72,77,77,76,76,76,76,67,67,65,67,67,64,65,67
74,72,72,72,72,74,72,70,69,67,65,64,65,65,64,62
72,72,71,72,72,74,70,70,67,65,67,67,69,69,69,67
70,70,69,69,69,70,69,69,65,67,67,65,64,65,65,64
69,67,65,69,67,67,65,72,62,64,60,65,65,64,62,67
72,71,71,72,77,77,76,74,69,67,65,64,65,67,67,69
74,74,72,72,74,72,70,70,67,65,64,65,65,64,62,60
69,69,69,70,69,67,67,67,60,62,64,65,65,65,64,62
73,76,73,73,73,73,74,74,66,64,64,65,66,68,66,64
73,73,71,71,69,73,76,71,64,66,66,64,64,64,64,64
67,74,74,72,72,70,70,69,62,62,63,65,63,62,64,66
69,70,70,72,72,74,74,72,66,67,67,67,69,70,70,69
74,72,70,70,69,69,70,70,65,67,65,64,65,64,66,67
72,72,74,74,74,74,72,72,67,69,69,72,70,69,67,66
71,72,74,74,74,71,72,74,62,62,62,64,66,67,67,65
72,72,71,71,72,71,71,69,64,66,62,62,62,62,64,66
74,74,71,74,72,72,71,71,62,69,67,71,71,69,67,67
72,71,69,69,67,69,71,71,67,67,66,64,62,62,62,62
67,69,69,71,71,71,71,71,64,64,66,66,64,66,67,66
77,79,79,81,81,81,79,77,65,72,70,69,67,65,65,72
79,79,76,72,77,77,79,79,74,72,72,69,69,74,74,72
72,69,77,79,79,81,81,81,67,65,65,72,70,69,67,65
77,76,77,77,79,77,76,77,69,69,69,72,72,72,72,72
74,76,77,79,81,82,84,72,72,72,69,69,69,69,69,69
74,76,77,79,79,77,76,77,69,67,67,67,69,69,69,69
82,82,81,81,79,79,77,77,74,72,72,70,70,69,69,67
71,71,69,69,67,66,66,64,67,66,64,63,64,64,63,59
71,71,73,74,71,76,76,75,67,66,64,66,62,67,69,71
76,79,78,78,78,76,71,71,71,71,72,71,69,67,67,66
69,69,67,66,66,64,71,71,64,63,64,64,63,59,67,66
73,74,71,76,76,75,76,79,64,66,62,67,69,71,71,71
78,78,78,76,71,71,72,71,72,71,69,67,67,66,64,62
71,69,69,67,71,73,74,71,67,67,66,62,62,67,66,66
76,74,73,73,73,71,71,71,67,66,66,66,64,63,64,64
62,69,69,67,74,74,72,72,57,64,65,64,62,64,64,66
71,69,72,69,72,71,69,71,68,64,67,65,65,59,60,62
65,67,64,62,69,67,65,64,64,62,60,59,64,61,62,60
67,67,69,67,65,65,64,62,61,62,61,61,62,60,58,58
69,71,73,74,76,74,74,73,64,64,69,69,68,66,68,69
71,73,73,73,71,73,74,73,68,69,64,66,66,64,62,64
73,74,76,74,74,73,71,73,69,69,68,66,68,69,68,69
73,73,71,73,74,73,71,69,64,66,66,64,62,64,64,64
74,73,71,71,73,73,73,71,64,66,66,64,64,62,61,62
71,73,74,76,74,73,71,71,64,64,66,68,66,64,62,66
71,73,69,71,73,74,73,71,65,66,66,66,64,62,62,64
83,83,81,83,81,79,78,76,76,76,76,79,78,76,74,74
79,81,83,81,79,78,76,78,76,76,79,78,76,74,74,81
78,79,78,76,74,81,79,81,81,83,81,79,78,76,76,76
79,78,76,74,81,79,81,83,83,81,79,78,76,76,76,79
78,76,74,81,79,81,83,81,81,79,78,76,76,76,79,78
76,74,83,81,83,84,83,81,79,78,78,78,78,81,79,78
76,83,81,83,84,83,81,79,79,78,78,78,81,79,78,76
83,83,81,83,81,79,78,76,76,76,76,79,78,76,74,74
74,74,74,74,74,76,77,77,67,69,71,72,71,71,72,74
76,76,74,74,72,74,72,71,67,72,72,71,69,69,69,67
74,76,76,74,74,74,74,74,62,71,69,69,67,69,71,72
74,76,77,77,76,76,74,74,71,71,72,74,67,72,72,71
72,74,72,71,69,67,69,71,69,69,69,67,66,59,62,67
74,74,79,78,78,76,78,79,71,72,74,69,71,73,74,74
78,76,76,74,74,79,79,74,74,74,73,69,71,71,69,67
71,69,71,72,72,71,69,69,62,62,59,55,62,67,67,62
74,74,74,74,74,74,76,76,67,62,62,59,59,55,55,67
76,76,74,71,71,72,72,71,67,72,71,67,62,62,69,67
71,69,69,69,71,72,69,69,62,62,59,62,67,67,67,62
69,69,69,67,74,74,74,74,62,59,62,59,67,62,62,59
74,74,76,76,76,76,74,71,59,55,55,67,67,72,71,67
71,72,72,71,71,69,69,69,62,62,69,67,62,62,59,62
71,72,69,69,69,69,69,67,67,67,67,62,62,59,62,59
69,69,69,71,71,71,71,71,62,62,62,62,59,62,59,55
71,69,69,71,73,74,74,74,67,62,62,62,69,69,62,71
74,73,74,74,74,76,76,74,67,69,69,71,67,67,72,71
69,69,69,71,72,69,69,69,62,59,62,55,67,67,62,62
85,86,85,83,82,83,85,81,76,76,76,76,78,78,78,78
83,80,81,83,82,83,85,82,76,76,76,76,78,78,76,76
86,78,83,83,83,86,85,83,74,74,76,74,73,73,73,73
64,64,69,71,72,74,71,71,60,62,64,64,64,62,62,64
71,69,67,67,69,69,71,71,66,66,64,64,64,62,62,65
71,71,64,64,69,71,71,72,64,62,60,59,64,66,68,69
74,72,71,71,71,69,67,67,69,67,65,64,62,62,64,62
69,69,71,71,71,64,76,74,64,64,62,64,66,59,60,69
72,72,71,72,71,71,72,74,69,67,67,67,67,65,64,62
76,76,74,74,74,72,71,71,60,64,69,67,69,66,67,67
72,72,71,71,69,69,71,71,67,65,67,64,60,60,59,61
71,69,67,67,65,64,64,69,63,63,64,62,62,62,60,60
62,67,69,71,72,74,74,72,59,62,62,62,67,67,66,66
71,76,76,74,72,71,72,69,62,60,59,57,64,62,64,62
67,62,67,69,71,72,74,74,62,59,62,62,62,67,67,66
72,71,76,76,74,72,71,72,66,62,60,59,57,64,62,64
69,67,74,76,76,76,69,69,62,62,67,67,69,67,66,66
74,74,74,67,71,69,67,66,67,67,65,64,62,61,59,57
67,64,62,74,72,72,71,71,59,57,57,55,55,57,59,60
74,74,73,71,69,74,76,76,69,71,69,67,66,66,71,69
78,78,78,78,76,76,78,79,69,73,71,71,71,69,69,69
78,78,76,74,76,78,76,76,74,69,69,71,69,69,71,69
72,72,72,72,74,75,74,72,65,65,64,65,65,67,65,65
72,70,72,70,69,67,65,67,63,62,60,60,60,60,60,60
72,72,72,72,72,74,75,74,64,65,65,64,65,65,67,65
72,72,70,72,70,69,67,65,65,63,62,60,60,60,60,60
74,72,72,72,77,76,74,74,65,64,65,67,69,67,67,65
76,76,77,76,74,74,72,72,64,67,60,69,62,67,64,65
72,77,77,72,72,74,69,70,67,69,70,69,67,65,65,65
72,70,70,69,69,67,69,70,64,62,64,66,65,64,64,62
74,74,74,71,73,74,76,78,66,67,69,67,67,69,69,69
76,76,76,74,74,73,71,73,71,69,67,66,68,69,67,67
74,76,74,73,73,71,74,74,66,64,66,67,66,66,66,67
74,71,73,74,76,78,76,76,69,67,67,69,69,69,71,69
76,74,74,73,71,73,74,76,67,66,68,69,67,67,66,64
74,73,73,71,76,78,78,73,66,67,66,66,69,69,69,64
74,76,74,74,73,74,76,76,66,67,66,68,70,71,71,69
71,73,74,73,71,71,69,74,68,68,66,64,69,68,64,68
73,71,73,74,76,74,73,73,69,68,70,71,71,66,67,66
69,67,66,71,71,73,73,74,66,64,62,62,64,64,66,66
74,74,73,71,73,74,69,67,66,64,64,64,64,62,64,64
66,67,66,64,64,62,69,67,62,62,62,62,61,57,66,64
66,71,71,73,73,74,74,74,62,62,64,64,66,66,66,64
73,71,73,74,69,67,66,67,64,64,64,62,64,64,62,62
70,71,73,74,73,71,73,74,66,66,64,66,66,66,67,69
72,71,71,69,69,69,71,71,69,69,67,67,66,64,66,66
68,68,68,66,64,67,67,67,66,64,62,60,59,64,62,61
65,64,64,69,69,69,68,69,62,59,60,62,64,66,64,64
72,71,71,69,69,69,71,71,69,69,67,67,66,64,66,66
68,68,68,66,64,67,67,67,66,64,62,60,59,64,62,61
65,64,64,69,69,69,68,69,62,59,60,62,64,66,64,64
71,72,74,76,76,76,76,74,68,69,71,72,67,72,70,69
64,65,64,65,67,67,69,69,61,62,58,57,62,60,60,60
72,71,69,69,68,69,69,69,60,65,66,64,64,64,64,66
71,72,74,72,71,72,72,70,68,69,69,69,67,67,65,67
69,69,69,67,65,65,64,65,65,65,63,62,62,60,60,60
65,65,65,64,65,67,67,65,64,62,62,61,62,62,61,62
69,69,69,69,69,71,67,66,61,62,64,64,66,66,64,63
64,71,73,71,69,69,68,66,59,68,69,68,61,63,64,64
68,66,64,64,69,69,69,69,64,63,59,59,61,62,64,63
73,71,69,68,66,68,66,64,64,64,64,64,63,61,63,59
73,71,74,73,71,71,76,76,66,68,66,64,64,66,68,69
74,73,71,69,71,73,73,71,69,64,64,64,64,64,62,62
69,76,76,76,76,76,78,76,64,64,66,68,69,69,69,68
74,73,71,73,75,76,76,78,68,64,64,64,66,68,66,66
75,75,76,76,76,76,76,76,68,69,68,68,69,68,66,64
74,73,74,76,76,74,73,71,64,64,62,61,57,66,66,68
76,76,74,73,73,71,71,73,73,71,69,69,68,66,68,68
69,71,73,74,76,76,74,74,66,68,69,71,73,66,66,68
69,69,68,69,66,66,67,67,66,64,64,64,62,61,59,61
67,66,64,64,64,64,64,64,62,62,62,61,59,61,62,62
66,68,69,69,69,69,68,69,62,62,61,57,66,64,64,64
66,66,67,67,67,66,64,64,62,61,59,61,62,62,62,61
64,64,64,64,64,64,64,62,59,61,62,62,61,59,61,57
64,64,64,66,66,67,67,67,61,59,61,61,63,64,59,64
66,66,64,66,64,66,66,66,64,63,61,63,59,63,59,63
67,67,69,71,71,71,71,71,64,59,59,59,67,66,64,62
70,71,73,74,74,66,67,67,64,62,66,66,64,62,61,62
67,66,64,64,64,69,71,71,64,62,62,59,61,62,62,67
69,67,67,66,64,64,64,64,66,66,64,62,62,62,59,61
64,64,62,62,62,64,71,72,62,60,60,59,57,59,64,64
69,69,67,67,65,65,64,64,60,62,62,64,64,62,62,60
62,62,62,64,71,72,72,71,60,59,57,59,64,64,69,69
72,74,71,69,72,72,71,69,69,69,68,64,69,67,65,65
67,67,69,71,72,72,72,72,64,62,60,65,65,64,62,64
67,69,67,67,65,64,65,65,64,65,58,57,57,55,57,62
64,72,71,72,74,72,72,71,61,62,62,62,67,67,66,67
69,69,71,64,65,65,64,62,67,66,67,67,60,62,60,53
71,71,72,71,71,71,71,69,67,67,66,67,66,64,63,64
71,74,74,74,74,76,76,69,63,67,69,71,69,71,64,62
69,74,72,71,71,67,67,69,67,66,66,67,67,64,64,64
71,69,67,66,66,64,64,71,66,64,64,64,63,63,59,67
71,72,74,71,72,72,71,69,67,67,69,67,67,66,67,67
76,69,69,69,69,71,72,74,67,67,66,64,66,67,67,69
74,74,72,72,71,71,69,69,67,69,67,69,69,67,67,66
69,69,71,71,72,74,74,71,64,66,67,67,67,68,66,68
62,67,69,71,72,74,76,74,55,59,62,67,67,67,67,67
74,74,72,71,71,76,76,76,69,71,69,62,67,67,69,71
69,71,72,74,76,74,74,74,62,67,67,67,67,67,69,71
72,71,71,76,76,76,74,74,69,62,67,67,69,71,69,62
62,74,74,74,73,74,74,72,69,71,62,67,69,69,71,71
79,79,79,79,77,76,74,76,76,76,76,69,74,72,71,72
77,79,79,76,74,76,76,78,71,69,67,67,71,71,72,74
79,79,79,79,78,78,79,76,74,76,69,71,72,74,71,67
79,76,76,77,79,79,81,74,76,71,69,69,71,72,72,72
76,77,79,76,72,74,76,78,72,71,71,72,67,67,72,71
78,79,74,79,79,79,78,76,69,74,72,74,76,69,71,71
78,81,79,76,76,81,79,81,72,72,72,71,73,74,74,76
66,67,69,71,69,74,74,74,62,62,62,62,62,62,64,66
74,73,74,74,73,73,71,76,67,64,66,66,66,64,62,67
74,73,73,73,73,71,66,67,66,68,70,71,70,66,62,62
69,71,69,74,74,74,74,73,62,62,62,62,64,66,67,64
74,74,73,73,71,76,74,73,66,66,66,64,62,67,66,68
73,73,73,71,71,71,71,71,70,71,70,66,66,64,66,68
73,74,73,71,69,69,68,69,68,68,69,69,64,64,64,64
69,71,73,74,73,71,71,71,66,66,66,66,64,62,61,59
73,66,67,69,71,69,69,74,66,62,64,66,67,62,64,66
74,74,74,73,73,74,74,73,67,69,64,66,67,66,71,64
73,71,71,76,76,76,74,73,66,67,69,71,69,67,66,66
74,75,77,77,77,75,75,74,70,70,69,70,69,67,69,70
72,72,74,75,75,77,74,72,69,69,70,69,67,65,67,67
72,72,70,74,75,77,77,77,65,65,65,70,70,69,70,69
75,75,74,72,72,74,75,75,67,69,70,69,69,70,69,67
77,74,72,72,72,70,72,74,65,67,67,65,65,65,69,71
75,75,74,74,72,72,75,77,72,67,67,65,63,63,67,70
79,79,77,77,77,75,75,74,70,70,70,70,68,68,67,67
75,77,70,75,74,72,72,74,67,65,63,65,65,65,65,65
69,73,74,76,76,73,74,76,62,64,64,64,64,64,64,66
74,74,74,74,73,73,74,73,66,65,66,68,69,69,71,69
71,69,71,73,73,73,69,73,68,66,66,66,66,65,61,66
74,76,76,76,73,74,76,76,66,64,66,68,69,69,69,69
74,74,74,74,73,73,74,74,69,68,66,68,69,69,69,68
73,71,69,71,71,73,73,69,69,64,64,66,68,69,67,66
71,73,73,73,73,66,68,69,64,64,68,66,64,63,64,66
73,73,73,71,73,74,74,73,62,64,66,66,66,66,68,69
71,72,72,71,71,69,69,71,68,69,64,65,64,64,62,67
72,74,74,76,76,74,72,72,67,67,65,67,64,65,64,63
71,74,72,72,71,72,71,69,64,65,64,66,67,67,67,65
67,65,65,65,64,71,72,72,64,64,62,60,59,68,69,64
71,71,69,69,71,72,74,74,65,64,64,62,67,67,67,65
76,76,74,72,72,71,74,72,67,64,65,64,63,64,65,64
72,71,72,71,69,67,65,65,66,67,67,67,65,64,64,62
65,64,67,67,65,65,64,64,60,59,64,62,60,62,62,60
62,62,64,62,60,62,62,62,57,55,55,56,57,57,57,59
64,64,71,72,72,71,69,67,60,59,64,64,69,67,65,64
69,71,72,72,74,71,71,76,62,62,60,64,69,69,68,67
76,74,72,71,72,74,69,69,66,67,67,67,67,67,67,65
67,65,65,64,64,62,62,67,64,64,62,62,61,57,59,60
69,71,72,74,74,72,72,71,60,59,64,62,64,64,69,69
67,69,71,72,74,72,71,69,59,62,67,67,69,69,67,62
71,71,71,69,71,72,71,69,67,67,67,62,67,69,67,62
69,71,72,74,72,71,69,71,62,67,67,69,69,67,62,67
71,71,69,71,72,71,69,67,67,67,62,67,69,67,62,59
71,69,71,72,71,69,69,67,67,64,67,69,67,67,59,59
74,70,72,74,75,77,75,75,65,63,63,62,60,58,70,65
74,74,75,77,77,77,77,72,65,67,67,65,63,65,67,69
74,70,69,65,70,72,72,74,69,67,60,60,65,67,69,70
74,72,72,74,70,72,74,75,65,65,65,69,67,65,65,65
77,75,75,74,74,77,77,72,67,67,66,67,67,65,65,65
74,70,70,69,65,70,72,74,65,65,64,65,69,67,65,65
69,69,67,65,64,64,62,69,62,62,64,62,62,61,57,62
71,72,72,69,74,74,73,74,55,67,65,64,69,71,69,67
76,77,77,76,76,76,76,74,67,69,70,67,70,69,67,65
69,69,67,65,64,64,62,69,62,62,64,62,62,61,57,62
71,72,72,69,74,74,73,74,55,67,65,64,69,71,69,67
76,77,77,76,76,76,76,74,67,69,70,67,70,69,67,65
69,69,69,70,70,69,67,67,65,65,63,62,64,65,65,64
65,69,71,72,71,69,74,72,60,60,65,64,62,60,65,64
71,71,71,69,69,69,69,67,65,64,62,61,62,62,61,62
69,71,72,72,71,72,74,74,65,65,67,67,67,67,67,65
76,72,71,72,74,69,74,74,64,64,64,64,62,62,62,64
72,72,71,71,69,69,67,67,64,62,62,67,67,66,66,62
72,72,72,72,71,72,69,74,67,66,67,69,67,67,67,65
74,73,74,74,76,72,71,72,64,64,66,67,67,65,62,64
74,74,69,74,74,74,72,72,62,64,66,66,67,66,64,66
74,77,74,74,74,74,75,75,67,65,65,66,67,69,67,65
74,74,72,72,70,74,77,72,65,67,67,65,65,65,65,65
74,74,74,74,75,75,74,72,65,65,65,66,67,69,70,70
78,76,74,74,73,74,78,76,71,73,66,64,64,66,69,69
76,74,73,71,69,71,73,74,67,66,67,67,66,67,67,67
76,76,76,76,74,74,73,73,67,66,68,70,71,69,67,66
76,78,78,76,74,74,73,74,69,70,71,73,66,64,64,66
78,76,76,74,73,71,69,71,69,69,67,66,67,67,66,67
73,74,76,76,76,76,74,74,67,67,67,66,68,70,71,69
73,73,73,71,78,79,76,78,67,66,64,62,71,71,69,69
74,76,78,71,78,79,76,78,67,67,66,66,71,71,69,69
74,74,76,78,71,74,73,71,67,66,64,69,67,66,65,66
71,69,71,67,67,66,71,69,68,61,66,66,64,63,64,64
74,74,73,74,69,71,73,74,69,69,67,66,66,64,64,62
76,78,78,78,78,76,76,76,62,74,73,71,70,71,73,70
68,66,73,71,71,69,68,68,65,61,66,66,65,66,65,65
69,69,71,71,71,71,73,73,66,66,66,68,69,68,68,66
73,73,71,69,69,68,68,66,65,66,68,68,66,66,65,61
73,71,71,69,68,68,73,73,66,66,65,66,66,65,66,64
71,71,69,68,68,68,68,68,66,65,66,66,66,65,63,65
67,67,69,71,73,74,74,74,62,64,66,62,64,66,64,66
73,74,71,72,71,71,69,71,67,66,66,64,62,64,66,67
69,69,67,67,67,69,71,73,67,66,62,62,64,66,62,64
74,74,74,73,74,71,72,71,66,64,66,67,66,66,64,62
71,69,71,69,69,67,69,69,64,66,67,67,66,62,66,67
71,69,71,71,71,71,72,74,68,64,64,63,64,64,64,66
76,76,76,76,75,76,78,79,67,66,66,67,69,67,69,67
74,74,76,74,72,72,71,72,67,66,64,66,67,69,62,62
71,71,69,69,67,67,66,66,67,67,67,66,66,64,64,63
67,69,71,69,69,67,67,66,64,64,62,62,62,62,60,62
67,67,62,67,69,71,67,69,62,60,59,59,64,63,59,59
71,72,74,74,74,72,71,69,64,64,62,64,66,67,67,67
73,69,71,73,74,76,74,74,69,66,68,69,71,73,73,71
74,73,73,74,76,76,71,73,69,68,66,66,64,69,68,68
71,69,69,69,69,68,64,69,68,68,66,64,63,64,59,64
71,71,73,74,76,74,73,71,66,68,69,71,73,71,69,68
73,69,71,71,73,74,76,74,68,66,66,64,64,64,66,66
74,73,73,74,76,76,76,71,65,66,66,66,64,69,68,66
73,73,73,69,68,64,69,71,64,63,61,66,64,59,64,66
66,71,73,74,74,76,76,73,61,66,64,62,66,71,68,68
73,73,73,71,69,69,71,71,66,65,63,65,66,66,66,64
71,73,71,73,73,73,66,66,62,64,64,64,66,64,62,61
71,73,74,74,76,76,73,73,66,64,62,66,71,68,68,66
73,73,71,69,69,71,71,71,65,63,65,66,66,66,64,62
73,71,73,73,73,66,78,76,64,64,64,66,64,62,71,71
74,74,73,74,73,74,76,78,71,69,69,69,69,69,69,69
78,78,76,76,76,74,73,73,69,68,69,66,68,68,64,66
74,76,74,73,71,71,71,71,66,66,66,66,66,67,66,67
73,74,73,73,73,71,69,67,67,67,68,66,65,65,66,66
67,66,66,71,71,71,73,73,64,62,64,66,67,66,67,66
73,74,76,76,74,74,73,71,69,69,68,69,69,68,69,68
71,73,74,76,74,73,73,71,68,69,69,71,71,71,69,69
71,69,73,74,76,76,74,74,68,64,69,69,68,69,69,68
73,71,71,73,74,76,74,73,69,68,68,69,69,71,71,71
73,71,71,69,71,73,74,74,69,69,68,64,68,70,71,71
73,73,71,74,76,78,78,78,71,70,66,66,69,69,69,71
78,76,76,76,74,73,74,76,72,71,69,67,66,64,69,64
76,76,74,74,73,73,71,71,66,67,66,68,64,66,68,68
73,71,69,71,71,73,74,76,69,68,66,66,68,69,69,69
76,74,74,73,73,74,76,76,64,66,64,64,69,69,69,68
76,76,71,71,73,71,69,69,69,71,68,66,64,64,64,63
68,64,69,69,71,73,71,73,64,59,64,66,68,69,68,69
74,71,73,71,69,71,73,74,71,68,68,68,66,64,64,62
76,74,74,74,74,73,73,74,61,61,59,57,59,57,69,69
76,76,76,76,71,71,73,71,71,73,71,69,68,66,68,68
69,71,71,73,74,76,74,73,62,61,59,57,57,69,69,64
66,71,69,67,66,64,64,66,62,62,62,64,57,59,57,57
73,74,74,73,71,73,73,71,66,66,66,66,66,66,64,62
66,71,69,67,66,64,64,66,62,62,62,64,57,59,57,57
73,74,74,73,71,73,73,71,66,66,66,66,66,66,64,62
74,73,71,69,69,71,73,74,66,67,67,66,64,62,67,67
74,74,74,69,71,69,67,67,66,64,66,66,67,66,66,64
66,74,73,74,76,76,74,74,63,64,64,64,69,68,66,68
73,71,71,73,66,67,66,66,69,69,68,69,57,64,57,59
72,70,72,74,74,70,72,69,69,67,69,70,70,67,69,65
69,70,70,67,69,69,69,69,65,67,67,60,65,72,70,72
77,76,77,69,67,67,67,67,60,60,65,65,65,70,69,70
67,67,67,69,70,69,67,65,70,69,70,57,57,57,57,57
67,65,67,70,70,69,69,72,60,60,60,67,67,65,65,69
70,72,74,74,70,72,69,69,67,69,70,70,67,69,65,65
70,70,67,69,69,69,69,77,67,67,60,65,72,70,72,60
76,77,69,67,67,67,67,72,60,65,65,65,70,69,70,60
67,67,69,70,69,67,65,67,69,70,57,57,57,57,57,60
65,67,70,70,69,69,69,67,60,60,67,67,65,65,65,64
69,69,70,70,67,69,69,69,65,65,67,67,60,65,72,70
69,77,76,77,69,67,67,67,72,60,60,65,65,65,70,69
77,77,77,72,73,75,75,73,70,65,67,69,65,63,65,66
72,72,72,70,73,73,73,72,66,65,63,61,65,70,68,66
72,70,70,69,69,70,70,72,65,65,63,63,60,65,67,69
77,77,77,72,73,75,75,73,70,65,67,69,65,63,65,66
72,72,72,70,73,73,73,72,66,65,63,61,65,70,68,66
72,70,70,69,69,70,70,72,65,65,63,63,60,65,67,69
72,73,75,73,72,73,73,72,69,70,70,70,68,68,67,68
70,70,68,73,75,77,75,73,68,67,63,70,68,68,68,70
73,78,78,77,75,75,73,72,68,70,72,73,68,66,65,68
69,69,69,69,69,76,74,76,64,65,64,64,62,64,65,64
72,71,69,71,72,71,72,74,64,64,64,64,69,68,69,69
76,76,74,72,71,72,71,69,67,69,71,69,68,69,69,62
69,69,74,72,71,72,69,69,64,66,66,66,67,67,67,66
67,67,67,72,71,72,74,76,62,64,65,67,62,64,65,67
74,72,71,69,71,72,71,72,68,69,68,64,64,62,62,64
74,76,74,74,72,71,76,76,65,67,65,64,64,64,68,69
76,74,72,71,72,71,68,69,67,65,65,65,64,65,65,64
71,70,71,73,74,74,74,76,67,66,66,70,71,70,71,73
74,74,73,73,71,71,69,67,73,71,71,70,66,66,66,66
67,69,69,69,71,69,67,66,64,64,63,61,59,63,64,64
64,64,66,64,71,70,71,73,63,61,63,59,67,66,66,70
74,74,74,76,74,74,73,73,71,70,71,73,73,71,71,70
71,71,69,67,67,69,69,69,66,66,66,66,64,64,63,61
71,69,67,66,64,64,66,64,59,63,64,64,63,61,63,59
67,69,71,71,76,74,76,76,62,64,63,66,71,69,71,68
78,76,74,74,73,73,71,73,73,73,72,71,71,70,66,67
74,72,71,72,74,69,67,66,66,66,62,62,62,62,64,64
66,64,71,71,69,69,67,67,62,61,63,64,64,66,59,64
